unixtime,posx,posy,posz,velx,vely,velz,q1,q2,q3,q4
1775775940.654948,-123614977.3549,-571940225.1775,-359693446.3596,1872.0,3812.0,2026.0,-0.03059379942715,-0.21795129776,0.9451786875725,-0.2412435859442
1775776000.712833,-123502629.2701,-571711502.5634,-359571879.9729,1873.0,3813.0,2027.0,-0.03987758234143,-0.2214731425047,0.9418252110481,-0.2496490478516
1775776060.675602,-123390261.3876,-571482690.8051,-359450257.4179,1873.0,3815.0,2028.0,-0.04975357651711,-0.2239196002483,0.9385579228401,-0.2578635513783
1775776120.717938,-123277873.6736,-571253789.8301,-359328578.6571,1873.0,3816.0,2029.0,-0.06535198539495,-0.2251194119453,0.9353652000427,-0.2648438513279
1775776181.068009,-123165466.2344,-571024799.5711,-359206843.5423,1874.0,3818.0,2030.0,-0.06937684118748,-0.2294213473797,0.9335379004478,-0.2665701508522
1775776241.624643,-123051164.9442,-570791900.889,-359083021.5539,1874.0,3819.0,2030.0,-0.06301640719175,-0.2370825856924,0.9323348402977,-0.2656549811363
1775776301.687339,-122938717.6281,-570562730.3475,-358961172.7595,1874.0,3821.0,2031.0,-0.05684218555689,-0.244380235672,0.9314010739326,-0.2637030780315
1775776361.663198,-122826250.4846,-570333470.299,-358839267.5606,1875.0,3822.0,2032.0,-0.04992593452334,-0.2502534389496,0.9306803941727,-0.2621347606182
1775776421.792185,-122713763.5023,-570104120.6717,-358717305.8811,1875.0,3824.0,2033.0,-0.04558305069804,-0.2557195723057,0.9305709004402,-0.2580066919327
1775776481.635709,-122601256.6214,-569874681.388,-358595287.6997,1875.0,3825.0,2034.0,-0.03997253626585,-0.2533346116543,0.9324451684952,-0.2544991970062
1775776541.897852,-122488729.9253,-569645152.3771,-358473212.9467,1876.0,3827.0,2035.0,-0.03353524953127,-0.2517091929913,0.9343476295471,-0.2500246167183
1775776601.735307,-122376183.388,-569415533.572,-358351081.5849,1876.0,3828.0,2036.0,-0.02767243795097,-0.2498020380735,0.9363679885864,-0.2450472414494
1775776661.724633,-122263617.0079,-569185824.8915,-358228893.556,1876.0,3830.0,2037.0,-0.02207484655082,-0.2480662614107,0.9384809136391,-0.2392266392708
1775776781.57372,-122038424.7241,-568726137.6262,-357984347.3163,1877.0,3833.0,2039.0,-0.01180257182568,-0.2459974139929,0.9425801634789,-0.2255850881338
1775776841.622117,-121925798.7961,-568496158.8944,-357861989.0098,1877.0,3834.0,2040.0,-0.006314424797893,-0.2442763894796,0.9447684884071,-0.2184072136879
1775776901.804651,-121813152.967,-568266089.9861,-357739573.8705,1878.0,3836.0,2041.0,-0.006319575943053,-0.2410608232021,0.9469571113586,-0.2124194353819
1775776961.643066,-121700487.2339,-568035930.833,-357617101.8513,1878.0,3837.0,2042.0,-0.01233713515103,-0.2369814068079,0.9490084648132,-0.2075343877077
1775777021.716756,-121587801.6397,-567805681.3616,-357494572.8953,1878.0,3839.0,2043.0,-0.01668463647366,-0.2327908277512,0.9505477547646,-0.2049121409655
1775777081.681471,-121475096.1841,-567575341.4883,-357371986.9853,1879.0,3840.0,2044.0,-0.01799669303,-0.2278089225292,0.9511586427689,-0.2075487524271
1775777141.65463,-121362370.8242,-567344911.1629,-357249343.9913,1879.0,3842.0,2045.0,-0.02160065993667,-0.2225353121758,0.9523875713348,-0.2072906494141
1775777201.604794,-121249625.593,-567114390.2972,-357126643.906,1879.0,3843.0,2046.0,-0.02374339848757,-0.2176261097193,0.9531812667847,-0.2086157947779
1775777261.524013,-121136860.4596,-566883778.8267,-357003886.654,1880.0,3845.0,2047.0,-0.02490488067269,-0.2118647694588,0.9543256759644,-0.2091783136129
1775777321.643164,-121024075.4565,-566653076.6553,-356881072.2707,1880.0,3846.0,2048.0,-0.02503013238311,-0.2074236273766,0.9535383582115,-0.2170564830303
1775777381.560861,-120911270.539,-566422283.7296,-356758200.6242,1880.0,3848.0,2048.0,-0.02449787035584,-0.201851785183,0.9530715942383,-0.2242994755507
1775777441.777482,-120798445.7143,-566191399.974,-356635271.6597,1881.0,3849.0,2049.0,-0.02364686504006,-0.1966124624014,0.952651143074,-0.2307383567095
1775777501.578705,-120685600.8742,-565960425.2368,-356512285.3222,1881.0,3851.0,2050.0,-0.02343674190342,-0.1912044286728,0.952345430851,-0.2364946901798
1775777561.527404,-120572736.079,-565729359.4908,-356389241.5871,1881.0,3852.0,2051.0,-0.02287574112415,-0.1863523423672,0.9517743587494,-0.2426418811083
1775777621.546639,-120459851.3516,-565498202.6983,-356266140.3789,1882.0,3854.0,2052.0,-0.02272176928818,-0.1810539215803,0.9516240954399,-0.2472139298916
1775777681.576114,-120346946.7716,-565266954.8607,-356142981.6573,1882.0,3855.0,2053.0,-0.02458675950766,-0.1854349076748,0.9493600130081,-0.2524380385876
1775777741.553283,-120234022.2293,-565035616.0738,-356019765.3044,1882.0,3857.0,2054.0,-0.02624579332769,-0.1888518929482,0.9474204778671,-0.2569836378098
1775777801.524494,-120121077.755,-564804186.0051,-355896491.3313,1883.0,3858.0,2055.0,-0.02893253974617,-0.1940011680126,0.9454987645149,-0.2599202692509
1775777861.529219,-120008113.3331,-564572664.5867,-355773159.7049,1883.0,3860.0,2056.0,-0.0316373705864,-0.1990027427673,0.9434613585472,-0.2632065415382
1775777921.609624,-119895128.9366,-564341051.7382,-355649770.3631,1883.0,3861.0,2057.0,-0.03320066258311,-0.2015472054482,0.9419775009155,-0.2663733959198
1775777981.665928,-119782124.5886,-564109347.3928,-355526323.2424,1884.0,3863.0,2058.0,-0.03682646527886,-0.205494761467,0.940690100193,-0.2674281299114
1775778041.593425,-119669100.2898,-563877551.4658,-355402818.2964,1884.0,3864.0,2059.0,-0.03914821147919,-0.2101918011904,0.9395885467529,-0.2673204243183
1775778101.630534,-119555962.7425,-563645405.8297,-355279168.8147,1884.0,3866.0,2060.0,-0.03983818739653,-0.2134011387825,0.9387251138687,-0.267708927393
1775778161.629298,-119442897.3717,-563413424.1195,-355155547.6209,1885.0,3867.0,2061.0,-0.04202799126506,-0.2182371169329,0.9385448694229,-0.2640829086304
1775778221.509032,-119329812.0211,-563181350.5989,-355031868.4685,1885.0,3869.0,2062.0,-0.04371874779463,-0.2224854677916,0.9382537007332,-0.2612830996513
1775778281.585789,-119216706.9388,-562949185.0666,-354908131.2778,1885.0,3870.0,2063.0,-0.04392504319549,-0.2243490964174,0.9385140538216,-0.2587072849274
1775778341.545273,-119103582.0385,-562716927.5088,-354784335.9876,1886.0,3872.0,2064.0,-0.04458773136139,-0.2295916378498,0.9383994340897,-0.2543740272522
1775778461.621045,-118877272.2228,-562252136.2169,-354536570.9823,1886.0,3875.0,2066.0,-0.04536561667919,-0.236312687397,0.9393644928932,-0.2443208247423
1775778581.433151,-118650881.6556,-561786977.2976,-354288570.6934,1887.0,3878.0,2068.0,-0.08054830133915,-0.237964913249,0.9675801992416,0.02594672515988
1775778641.489743,-118537655.9411,-561554260.9448,-354164482.8266,1887.0,3880.0,2069.0,-0.0920092612505,-0.2314665168524,0.925571680069,0.2850870490074
1775778701.654848,-118424410.1964,-561321452.6361,-354040337.885,1888.0,3881.0,2070.0,-0.09564223885536,-0.215439170599,0.8164529204369,0.5271082520485
1775778761.455776,-118311144.5776,-561088551.545,-353916135.8531,1888.0,3883.0,2071.0,-0.09216091036797,-0.189683586359,0.6489334106445,0.7310348153114
1775778821.493308,-118197859.2027,-560855556.8724,-353791876.0596,1888.0,3884.0,2072.0,-0.08899352699518,-0.1401275992393,0.4688039422035,0.8675639629364
1775778881.383028,-118084554.0747,-560622468.3466,-353667555.8901,1889.0,3886.0,2073.0,-0.09213511645794,-0.1336001306772,0.4503801763058,0.8779634237289
1775778941.507201,-117971228.8084,-560389286.967,-353543176.8402,1889.0,3887.0,2074.0,-0.1071335524321,-0.1362649649382,0.4522781074047,0.8748707175255
1775779001.459331,-117857883.5342,-560156012.8547,-353418739.0872,1889.0,3889.0,2075.0,-0.115311563015,-0.1436415910721,0.4518280923367,0.8728812932968
1775779061.593924,-117744518.1971,-559922645.8982,-353294242.6028,1890.0,3891.0,2076.0,-0.1235480159521,-0.1505208015442,0.4503748416901,0.8713448643684
1775779121.488487,-117631132.7901,-559689186.0231,-353169687.3326,1890.0,3892.0,2077.0,-0.1318532526493,-0.1568697243929,0.4482383131981,0.8701086044312
1775779181.444462,-117517727.3075,-559455633.1473,-353045073.2244,1890.0,3894.0,2078.0,-0.1402966529131,-0.1627017259598,0.4454940259457,0.869126021862
1775779241.366092,-117404301.7453,-559221987.1931,-352920400.2239,1891.0,3895.0,2079.0,-0.1488823592663,-0.1681631058455,0.4421054422855,0.8683881759644
1775779301.523599,-117290856.0969,-558988248.0807,-352795668.2755,1891.0,3897.0,2080.0,-0.1575939059258,-0.1731298714876,0.4382595121861,0.8678241968155
1775779362.43719,-117175498.9343,-558750517.4125,-352668796.8036,1891.0,3898.0,2081.0,-0.1665862202644,-0.1777624636889,0.4338564574718,0.8674203753471
1775779423.354305,-117060120.9998,-558512690.292,-352541864.2925,1892.0,3900.0,2082.0,-0.175721347332,-0.1821639090776,0.4288919866085,0.8671735525131
1775779483.372319,-116946614.3923,-558278668.1187,-352416953.2094,1892.0,3901.0,2083.0,-0.1847836524248,-0.1860226094723,0.4237996935844,0.8669742941856
1775779543.400953,-116833087.6786,-558044552.4724,-352291982.9647,1892.0,3903.0,2083.0,-0.193959236145,-0.1897052973509,0.4181986153126,0.8668919205666
1775779604.487999,-116717648.0774,-557806438.6663,-352164869.0013,1893.0,3905.0,2084.0,-0.2033310234547,-0.1931002736092,0.4121854305267,0.8668748140335
1775779665.355629,-116602187.6745,-557568228.0647,-352037693.7675,1893.0,3906.0,2086.0,-0.2128134667873,-0.1961949318647,0.4058502018452,0.8668930530548
1775779725.523056,-116488599.867,-557333828.2441,-351912543.6513,1893.0,3908.0,2086.0,-0.2221733033657,-0.1989801228046,0.3994043469429,0.8669037222862
1775779785.49511,-116374992.1554,-557099335.0432,-351787334.3752,1894.0,3909.0,2087.0,-0.2147543132305,-0.1648215055466,0.4034336805344,0.8740456104279
1775779846.457268,-116259471.6246,-556860838.1209,-351659976.7751,1894.0,3911.0,2088.0,-0.06953478604555,0.03821694478393,0.4940921962261,0.8657813072205
1775779906.503639,-116145824.6508,-556626155.7239,-351534646.6918,1894.0,3912.0,2089.0,0.04979603737593,0.171866774559,0.5550970435143,0.8123111724854
1775779966.450605,-116032156.1114,-556391378.8717,-351409257.6036,1895.0,3914.0,2090.0,0.05384382605553,0.1688299626112,0.5675211548805,0.8040627837181
1775780026.368307,-115918467.5393,-556156508.0281,-351283809.1304,1895.0,3916.0,2091.0,0.06159641221166,0.1850418150425,0.5624971389771,0.8034690022469
1775780086.368591,-115804758.7626,-555921542.9845,-351158301.0001,1895.0,3917.0,2092.0,0.06653525680304,0.1920607835054,0.5574560761452,0.8049400448799
1775780147.488198,-115689133.9164,-555682564.8758,-351030639.6935,1896.0,3919.0,2093.0,0.06473423540592,0.1892254203558,0.5529348254204,0.8088672757149
1775780208.701745,-115573488.2349,-555443489.2573,-350902916.6271,1896.0,3920.0,2094.0,0.06310345232487,0.1867664158344,0.5477316379547,0.8130967617035
1775780269.341013,-115457821.7045,-555204316.0408,-350775131.7394,1896.0,3922.0,2095.0,0.06168871745467,0.1845622509718,0.54192507267,0.8175869584084
1775780330.42358,-115342134.3025,-554965045.1196,-350647284.9227,1897.0,3924.0,2097.0,0.0591008067131,0.1832900196314,0.5405828356743,0.8189517855644
1775780391.262652,-115226426.021,-554725676.419,-350519376.1422,1897.0,3925.0,2098.0,0.05447326973081,0.1843911707401,0.541800558567,0.818220436573
1775780451.369885,-115112594.402,-554490136.6592,-350393503.9192,1898.0,3927.0,2099.0,0.05061084404588,0.1842977553606,0.5430179834366,0.8176822662354
1775780573.479706,-114881074.2157,-554010912.8778,-350137378.1714,1898.0,3930.0,2101.0,0.04609784856439,0.182726919651,0.5445942878723,0.8172532916069
1775780634.537627,-114765282.7997,-553771153.8709,-350009222.0787,1899.0,3932.0,2102.0,0.04331149160862,0.1825310587883,0.5448695421219,0.8172659873962
1775780695.390907,-114649470.3565,-553531296.5637,-349881003.8709,1899.0,3933.0,2103.0,0.04063987731934,0.1835005283356,0.5427076816559,0.8186234235764
1775780755.588576,-114535535.8853,-553295275.5172,-349754827.3011,1899.0,3935.0,2104.0,0.03833652287722,0.1843760311604,0.5389209389687,0.8210359215736
1775780816.550798,-114419681.6143,-553055222.8947,-349626485.7652,1900.0,3936.0,2105.0,0.03504252806306,0.1877371817827,0.5370372533798,0.8216555118561
1775780877.4551,-114303806.4556,-552815071.8183,-349498081.7867,1900.0,3938.0,2106.0,0.03427790477872,0.1891371160746,0.537839949131,0.8208412528038
1775780938.320022,-114187910.0768,-552574821.8162,-349369614.6144,1900.0,3940.0,2107.0,0.01860828697681,0.1930025368929,0.6081339120865,0.7697901725769
1775780999.285398,-114071992.7567,-552334471.5331,-349241083.6082,1901.0,3941.0,2108.0,0.03140008077025,0.1257548630238,0.796876847744,0.5900737047195
1775781060.290258,-113956054.9263,-552094021.6344,-349112491.3247,1901.0,3943.0,2109.0,0.03266518935561,0.02282778546214,0.9291455745697,0.3675599992275
1775781121.328896,-113840096.7541,-551853472.9605,-348983838.0116,1901.0,3945.0,2110.0,0.03017908707261,-0.08727912604809,0.9891433119774,0.1143114566803
1775781182.538564,-113724118.0187,-551612826.3897,-348855123.295,1902.0,3946.0,2111.0,0.01964062638581,-0.1920587271452,0.9713614583015,-0.1385086029768
1775781243.334326,-113608117.6298,-551372082.2446,-348726345.2866,1902.0,3948.0,2112.0,0.002547536510974,-0.2154407948256,0.9354954361916,-0.2800482809544
1775781304.26752,-113492095.5888,-551131239.4366,-348597503.0889,1902.0,3949.0,2113.0,-0.0253817755729,-0.1825305223465,0.9401727318764,-0.2865547537804
1775781426.364095,-113259989.1924,-550649256.1872,-348339630.0856,1903.0,3953.0,2115.0,-0.03757483139634,-0.2019017338753,0.9356404542923,-0.2870553433895
1775781487.344681,-113143904.5638,-550408115.5858,-348210599.111,1903.0,3954.0,2116.0,-0.02000247314572,-0.2146194130182,0.9347543716431,-0.2824405133724
1775781609.317698,-112911672.4355,-549925535.9967,-347952348.1017,1904.0,3958.0,2118.0,0.01198953669518,-0.2377710193396,0.9324150085449,-0.2718885838985
1775781670.377744,-112795524.7811,-549684096.8045,-347823128.0314,1904.0,3959.0,2119.0,0.007080765906721,-0.2422005981207,0.9316188693047,-0.2708783149719
1775781731.351667,-112679356.1433,-549442557.9027,-347693844.787,1905.0,3961.0,2120.0,-0.0008033800404519,-0.2457153946161,0.9309408664703,-0.2701341509819
1775781792.215955,-112563166.4763,-549200919.2085,-347564498.2817,1905.0,3962.0,2121.0,-0.01813879795372,-0.2473028451204,0.9315305352211,-0.266013354063
1775787466.785244,-101660445.0485,-526269687.2574,-335244854.0458,1937.0,4121.0,2222.0,-0.06449197232723,-0.2479105144739,0.9246748685837,-0.2817047834396
1775787526.811569,-101544206.9812,-526022393.2868,-335111512.1335,1938.0,4123.0,2223.0,-0.0600013397634,-0.2442060858011,0.9290300011635,-0.2714156508446
1775787586.85321,-101427938.4079,-525774973.3836,-334978091.935,1938.0,4125.0,2224.0,-0.06291437149048,-0.238948225975,0.9335436224937,-0.2596955597401
1775787646.774028,-101311649.0476,-525527448.0634,-334844604.4794,1938.0,4127.0,2226.0,-0.06644068658352,-0.232997611165,0.9382302165031,-0.2470260113478
1775787706.776718,-101195338.9051,-525279817.2289,-334711049.6942,1939.0,4128.0,2227.0,-0.0698012560606,-0.2266548424959,0.9431272745132,-0.2329513579607
1775787766.903279,-101079007.9793,-525032080.7728,-334577427.5334,1939.0,4130.0,2228.0,-0.07349389046431,-0.2208878993988,0.9474139809608,-0.2195767015219
1775787826.735698,-100962646.5964,-524784217.9193,-334443726.8544,1940.0,4132.0,2229.0,-0.07486400008202,-0.2157232016325,0.949584543705,-0.2148210704327
1775787886.682977,-100846283.8428,-524536290.5471,-334309981.0314,1940.0,4134.0,2230.0,-0.07430389523506,-0.2109046876431,0.949896812439,-0.218390032649
1775787946.85075,-100729890.5946,-524288236.5976,-334176156.4469,1940.0,4135.0,2231.0,-0.07368161529303,-0.2063975334167,0.9505492448807,-0.2200619131327
1775788006.754459,-100613476.5263,-524040076.6286,-334042264.193,1941.0,4137.0,2232.0,-0.07272150367498,-0.2009510546923,0.9515811800957,-0.2209604531527
1775788066.950953,-100497041.6494,-523791810.544,-333908304.1985,1941.0,4139.0,2233.0,-0.07179107517004,-0.1958463639021,0.9527941346169,-0.2206209897995
1775788127.736682,-100378644.664,-523539297.4577,-333772041.8332,1941.0,4141.0,2235.0,-0.06971572339535,-0.1880857497454,0.9547823667526,-0.2194403409958
1775788187.739599,-100262167.7805,-523290817.0643,-333637945.0184,1942.0,4143.0,2236.0,-0.06820505857468,-0.1809495836496,0.9567922353745,-0.2171494662762
1775788247.703059,-100145670.0788,-523042230.2451,-333503780.2675,1942.0,4144.0,2237.0,-0.06660594046116,-0.1744139641523,0.9586501717567,-0.2147865444422
1775788307.621182,-100029141.9223,-522793516.1382,-333369536.4014,1942.0,4146.0,2238.0,-0.06564123183489,-0.1758099943399,0.9572827219963,-0.2199814170599
1775788367.643384,-99912612.35384,-522544736.873,-333235246.8409,1943.0,4148.0,2239.0,-0.06456135213375,-0.1779634058475,0.9557510018349,-0.2251686751842
1775788427.61382,-99796052.24165,-522295830.1498,-333100877.9379,1943.0,4150.0,2240.0,-0.06363538652658,-0.1809018552303,0.9541832208633,-0.2296941876411
1775788487.680597,-99679471.28124,-522046816.5982,-332966440.8172,1943.0,4151.0,2241.0,-0.06233764067292,-0.183449536562,0.9527900218964,-0.233776524663
1775788547.641893,-99562869.45417,-521797696.1225,-332831935.3992,1944.0,4153.0,2242.0,-0.0590086504817,-0.1841936856508,0.9520065188408,-0.2372219711542
1775788607.695344,-99446246.76744,-521548468.6165,-332697361.6234,1944.0,4155.0,2244.0,-0.05552373081446,-0.1841818243265,0.9514367580414,-0.2403379231691
1775788667.689256,-99329593.50189,-521299113.1938,-332562708.2044,1944.0,4157.0,2245.0,-0.05397023260593,-0.1855084896088,0.9505951404572,-0.2429869174957
1775788727.845844,-99212938.82365,-521049692.1017,-332428008.7398,1945.0,4159.0,2246.0,-0.05216255784035,-0.1877198517323,0.9496111273766,-0.2455179840326
1775788787.806692,-99096253.54664,-520800142.8955,-332293229.4812,1945.0,4160.0,2247.0,-0.05070127546787,-0.189578935504,0.9488623738289,-0.247284129262
1775788847.756329,-98979547.37701,-520550486.2496,-332158381.5758,1945.0,4162.0,2248.0,-0.04818077757955,-0.1894484907389,0.9488012194633,-0.2481211572886
1775788907.737926,-98862820.33238,-520300722.0664,-332023464.9486,1946.0,4164.0,2249.0,-0.04515992477536,-0.1896351575851,0.9491223096848,-0.2473175227642
1775788967.767393,-98746072.37365,-520050850.1875,-331888479.8252,1946.0,4166.0,2250.0,-0.09502662718296,-0.2096294015646,0.939227938652,-0.2547082901001
1775789027.780201,-98629293.72487,-519800849.8222,-331753415.8641,1946.0,4168.0,2252.0,-0.3356988430023,-0.2379584014416,0.86033898592,-0.3008304238319
1775789087.647953,-98512514.071,-519550783.2917,-331618304.3759,1947.0,4169.0,2253.0,-0.3411156833172,-0.2526698410511,0.8396608829498,-0.338773727417
1775789147.627028,-98395703.56389,-519300587.9328,-331483112.3134,1947.0,4171.0,2254.0,-0.3553647994995,-0.2607550024986,0.8311333656311,-0.3390280306339
1775789207.65177,-98278872.1341,-519050284.5195,-331347851.1626,1948.0,4173.0,2255.0,-0.3696613609791,-0.2673632800579,0.824382185936,-0.3350543379784
1775789267.672316,-98162019.73402,-518799872.9581,-331212520.8994,1948.0,4175.0,2256.0,-0.371665596962,-0.2650413811207,0.8241187334061,-0.3353298008442
1775789327.597769,-98045146.43635,-518549353.1218,-331077121.3968,1948.0,4177.0,2257.0,-0.3677741289139,-0.2639598548412,0.826676607132,-0.3341754078865
1775789387.654014,-97928242.49102,-518298704.0353,-330941641.3289,1949.0,4178.0,2259.0,-0.3637722730637,-0.2625538408756,0.8295587301254,-0.3325169086456
1775789447.924136,-97811337.12104,-518047988.271,-330806114.5163,1949.0,4180.0,2260.0,-0.3597539663315,-0.2608822882175,0.8325969576836,-0.3306051492691
1775789507.882963,-97694401.09137,-517797143.045,-330670506.9971,1949.0,4182.0,2261.0,-0.3556217551231,-0.2588909864426,0.8358877897263,-0.3283293843269
1775789567.550225,-97577444.14073,-517546189.1434,-330534829.9984,1950.0,4184.0,2262.0,-0.3514901995659,-0.2566586136818,0.8393197059631,-0.3257658481598
1775789627.616522,-97460505.16443,-517295138.8613,-330399036.3037,1947.0,4185.0,2267.0,-0.357649743557,-0.2533471882343,0.8360629677773,-0.330000847578
1775789687.56741,-97343702.01927,-517044028.4277,-330262978.845,1947.0,4186.0,2268.0,-0.3708761334419,-0.2187631130219,0.8103649020195,-0.3973692655563
1775789747.665796,-97226868.27529,-516792788.6311,-330126839.9928,1947.0,4188.0,2270.0,-0.3305086195469,-0.1683006435633,0.7660515904427,-0.5249798893929
1775789807.58972,-97110032.92359,-516541482.8486,-329990654.4803,1948.0,4190.0,2271.0,-0.2668577730656,-0.1018152534962,0.6334791779518,-0.7191138267517
1775789867.665876,-96993166.49482,-516290047.7232,-329854386.7533,1948.0,4192.0,2272.0,-0.2123952656984,-0.01789406128228,0.4378650188446,-0.8734084367752
1775789927.610335,-96876278.88876,-516038503.2689,-329718047.6325,1948.0,4194.0,2273.0,-0.1514305472374,0.07504986226559,0.2059375345707,-0.963859975338
1775789987.566224,-96759370.09531,-515786848.5012,-329581637.0789,1949.0,4195.0,2274.0,-0.05702962353826,0.1798490136862,-0.04866474494338,-0.9808331727982
1775790047.537829,-96642440.74463,-515535082.7964,-329445156.7002,1949.0,4197.0,2275.0,0.01536768861115,0.2564385533333,-0.2194455564022,-0.9411942958832
1775790107.610729,-96525480.96138,-515283186.1844,-329308596.8083,1949.0,4199.0,2277.0,0.04543429240584,0.2517142593861,-0.2250883579254,-0.9401653409004
1775790167.619688,-96408519.72159,-515031221.8911,-329171989.4378,1950.0,4201.0,2278.0,0.07051762193441,0.2503358125687,-0.2281981110573,-0.9382349848747
1775790227.512012,-96291518.05683,-514779105.8401,-329035288.9857,1950.0,4203.0,2279.0,0.08711490035057,0.2496852129698,-0.2291043400764,-0.9367921352386
1775790287.452943,-96174505.26901,-514526901.0064,-328898529.536,1951.0,4205.0,2280.0,0.08370677381754,0.2558809816837,-0.2242539227009,-0.9366046786308
1775790347.479488,-96057471.47531,-514274586.1578,-328761699.6152,1951.0,4206.0,2281.0,0.08114106953144,0.2613705694675,-0.2191867828369,-0.9365141391754
1775790407.45134,-95940416.67248,-514022161.1876,-328624799.1577,1951.0,4208.0,2282.0,0.07870402187109,0.2659578323364,-0.21352404356,-0.9367387890816
1775790467.529135,-95823340.85914,-513769625.9983,-328487828.0875,1952.0,4210.0,2284.0,0.07680486887693,0.2691313028336,-0.2080341875553,-0.9372252225876
1775790527.483245,-95706244.04365,-513516980.4901,-328350786.353,1952.0,4212.0,2285.0,0.07449035346508,0.2651299238205,-0.2052334994078,-0.9391679763794
1775790587.41055,-95589126.21006,-513264224.543,-328213673.8553,1952.0,4214.0,2286.0,0.07161392271519,0.2618917524815,-0.2006977796555,-0.9412781596184
1775790647.415367,-95471987.25266,-513011357.9183,-328076490.4635,1953.0,4216.0,2287.0,0.06798238307238,0.2575082480907,-0.1949222534895,-0.9439667463303
1775790707.677626,-95354827.14669,-512758380.4883,-327939236.0966,1953.0,4218.0,2288.0,0.0654020011425,0.252261698246,-0.1879740208387,-0.9469701051712
1775790767.53615,-95237645.99324,-512505292.2799,-327801910.7458,1953.0,4219.0,2290.0,0.0639755949378,0.2472558021545,-0.1796707361937,-0.949994802475
1775790827.704056,-95120443.80677,-512252093.204,-327664514.3347,1954.0,4221.0,2291.0,0.06251809000969,0.2408313602209,-0.171735316515,-0.9532044529915
1775790887.442542,-95003220.5683,-511998783.1322,-327527046.794,1954.0,4223.0,2292.0,0.06136567518115,0.2342067211866,-0.1624130904675,-0.9565581083298
1775790947.425789,-94885976.28252,-511745361.9676,-327389508.0433,1954.0,4225.0,2293.0,0.06050880998373,0.2273225337267,-0.1525513529778,-0.9598912596703
1775791007.616738,-94768710.99322,-511491829.6737,-327251897.8556,1955.0,4227.0,2294.0,0.05637095868587,0.2203887999058,-0.1597680896521,-0.9605858922005
1775791067.58025,-94651424.65602,-511238186.0872,-327114216.2684,1955.0,4229.0,2295.0,0.05119398981333,0.2138613313437,-0.1698633134365,-0.960619032383
1775791127.525087,-94534117.257,-510984431.0794,-326976463.2468,1955.0,4231.0,2297.0,0.04646758362651,0.2062629461288,-0.1802449673414,-0.9606290459633
1775791187.362988,-94416788.78515,-510730564.5384,-326838638.7035,1956.0,4232.0,2298.0,0.04171155020595,0.199695572257,-0.1895728111267,-0.9604394435883
1775791247.388501,-94299439.20486,-510476586.3318,-326700742.5292,1956.0,4234.0,2299.0,0.03875920176506,0.1996702551842,-0.1982267796993,-0.9588199257851
1775791307.600497,-94182068.5309,-510222496.3644,-326562774.6618,1957.0,4236.0,2300.0,0.0367748439312,0.2028840780258,-0.2067620754242,-0.9564178586006
1775791367.481532,-94064676.77394,-509968294.5302,-326424735.0576,1957.0,4238.0,2301.0,0.0351668484509,0.2055918574333,-0.2146993726492,-0.9541485309601
1775791427.437473,-93947263.93412,-509713980.7262,-326286623.6326,1957.0,4240.0,2303.0,0.0331198759377,0.2082453966141,-0.2220067977905,-0.951971590519
1775791551.484006,-93705375.43102,-509189845.8477,-326001944.6025,1958.0,4244.0,2305.0,0.03258925303817,0.2123371213675,-0.2223568707705,-0.9510038495064
1775791611.462379,-93587897.9369,-508935188.8699,-325863613.0816,1958.0,4246.0,2306.0,0.03387449681759,0.2130065858364,-0.2164581269026,-0.952169418335
1775791671.530675,-93470399.33303,-508680419.4581,-325725209.4236,1959.0,4247.0,2308.0,0.03562624752522,0.2134596556425,-0.2096060067415,-0.953536093235
1775791731.38818,-93352879.65549,-508425537.3496,-325586733.349,1959.0,4249.0,2309.0,0.03756064176559,0.2126788049936,-0.2021034657955,-0.9552544951439
1775791791.47695,-93235338.78298,-508170542.4304,-325448184.8992,1959.0,4251.0,2310.0,0.03957536071539,0.2122073918581,-0.193733304739,-0.9570105671883
1775791851.451025,-93117776.64185,-507915434.5447,-325309564.0345,1960.0,4253.0,2311.0,0.04204576462507,0.2110449373722,-0.1846869289875,-0.9589488506317
1775791911.366378,-93000193.37702,-507660213.7854,-325170870.7359,1960.0,4255.0,2312.0,0.0448133982718,0.2095755338669,-0.1750159412622,-0.960957467556
1775791971.591182,-92882588.98264,-507404880.0306,-325032104.9202,1960.0,4257.0,2314.0,0.04780484363437,0.2077907025814,-0.1646793782711,-0.9630256891251
1775792032.45336,-92763012.49265,-507145195.7109,-324890963.3101,1961.0,4259.0,2315.0,0.0513958260417,0.2054671794176,-0.1538576185703,-0.9651266932487
1775792092.53404,-92645355.70053,-506889612.5027,-324752039.3592,1961.0,4261.0,2316.0,0.05257620289922,0.2038701325655,-0.1522346287966,-0.9656590223312
1775792152.446343,-92527687.70222,-506633937.2637,-324613054.0604,1961.0,4263.0,2317.0,0.05348731577396,0.2012572586536,-0.1546240597963,-0.9657773971558
1775792212.3966,-92409998.69054,-506378148.685,-324473995.9441,1962.0,4264.0,2318.0,0.05491534247994,0.1987282186747,-0.1556862592697,-0.9660503268242
1775792272.375494,-92292288.81715,-506122246.9727,-324334865.3422,1962.0,4266.0,2320.0,0.05414318665862,0.1969127804041,-0.1564092487097,-0.9663488268852
1775792333.511994,-92172595.27038,-505861963.3701,-324193340.9185,1963.0,4268.0,2321.0,0.05615477636456,0.195668593049,-0.1578632593155,-0.9662503004074
